Origin,Destination,OriginLat,OriginLon,DestLat,DestLon,TRIP_TYPE,Direction,Commute_SOV,Commute_Carpool,Commute_Transit,Commute_Walk,Commute_Bicycle,Commute_Taxi,Commute_WorkAtHome,Commute_Other,Commute_Total
1A,2502513035241E,42.3610766265916,-71.0620480807913,42.3568226200664,-71.0563431976508,Outside_to_Downtown,Inbound,31,15,79,12,0,0,0,1,138
2A,2502513035241E,42.362536730748,-71.0586248901797,42.3568226200664,-71.0563431976508,Outside_to_Downtown,Inbound,42,20,107,16,0,0,0,1,186
4,2502513035241E,42.3550711167818,-71.0583963559651,42.3568226200664,-71.0563431976508,Outside_to_Downtown,Inbound,17,8,44,6,0,0,0,1,76
5,2502513035241E,42.3550648824658,-71.0575431419387,42.3568226200664,-71.0563431976508,Outside_to_Downtown,Inbound,18,8,46,7,0,0,0,1,80
6,2502513035241E,42.3545860747511,-71.056348727291,42.3568226200664,-71.0563431976508,Outside_to_Downtown,Inbound,17,8,45,7,0,0,0,1,78
7,2502513035241E,42.3552337670812,-71.0540068230152,42.3568226200664,-71.0563431976508,Outside_to_Downtown,Inbound,9,4,24,3,0,0,0,0,40
9,2502513035241E,42.3577921799744,-71.0518956224311,42.3568226200664,-71.0563431976508,Outside_to_Downtown,Inbound,16,8,42,6,0,0,0,1,73
10,2502513035242A,42.3595208653036,-71.05240742797,42.3560924576379,-71.0584617980826,Outside_to_Downtown,Inbound,13,2,35,3,0,0,0,0,53
11,2502513035242A,42.3608320384578,-71.0536968259314,42.3560924576379,-71.0584617980826,Outside_to_Downtown,Inbound,12,2,32,2,0,0,0,0,48
12,2502513035242A,42.3615462020213,-71.0551487761713,42.3560924576379,-71.0584617980826,Outside_to_Downtown,Inbound,12,2,33,3,0,0,0,0,50
13,2502513035242A,42.3579406688664,-71.0627095332243,42.3560924576379,-71.0584617980826,Outside_to_Downtown,Inbound,29,4,79,6,1,0,0,0,119
1A,2502513035242A,42.3610766265916,-71.0620480807913,42.3560924576379,-71.0584617980826,Outside_to_Downtown,Inbound,24,3,65,5,1,0,0,0,98
2A,2502513035242A,42.362536730748,-71.0586248901797,42.3560924576379,-71.0584617980826,Outside_to_Downtown,Inbound,32,4,88,7,1,0,0,0,132
2A,2502513035242A,42.362536730748,-71.0586248901797,42.3560924576379,-71.0584617980826,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
4,2502513035242A,42.3550711167818,-71.0583963559651,42.3560924576379,-71.0584617980826,Outside_to_Downtown,Inbound,13,2,37,3,0,0,0,0,55
5,2502513035242A,42.3550648824658,-71.0575431419387,42.3560924576379,-71.0584617980826,Outside_to_Downtown,Inbound,14,2,38,3,0,0,0,0,57
6,2502513035242A,42.3545860747511,-71.056348727291,42.3560924576379,-71.0584617980826,Outside_to_Downtown,Inbound,13,2,37,3,0,0,0,0,55
7,2502513035242A,42.3552337670812,-71.0540068230152,42.3560924576379,-71.0584617980826,Outside_to_Downtown,Inbound,7,1,20,1,0,0,0,0,29
9,2502513035242A,42.3577921799744,-71.0518956224311,42.3560924576379,-71.0584617980826,Outside_to_Downtown,Inbound,13,2,35,3,0,0,0,0,53
10,2502513035242B,42.3595208653036,-71.05240742797,42.357022532728,-71.0587535356639,Outside_to_Downtown,Inbound,13,2,35,3,0,0,0,0,53
11,2502513035242B,42.3608320384578,-71.0536968259314,42.357022532728,-71.0587535356639,Outside_to_Downtown,Inbound,12,2,32,2,0,0,0,0,48
12,2502513035242B,42.3615462020213,-71.0551487761713,42.357022532728,-71.0587535356639,Outside_to_Downtown,Inbound,12,2,33,3,0,0,0,0,50
13,2502513035242B,42.3579406688664,-71.0627095332243,42.357022532728,-71.0587535356639,Outside_to_Downtown,Inbound,29,4,79,6,1,0,0,0,119
1A,2502513035242B,42.3610766265916,-71.0620480807913,42.357022532728,-71.0587535356639,Outside_to_Downtown,Inbound,24,3,65,5,1,0,0,0,98
2A,2502513035242B,42.362536730748,-71.0586248901797,42.357022532728,-71.0587535356639,Outside_to_Downtown,Inbound,32,4,88,7,1,0,0,0,132
2A,2502513035242B,42.362536730748,-71.0586248901797,42.357022532728,-71.0587535356639,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
4,2502513035242B,42.3550711167818,-71.0583963559651,42.357022532728,-71.0587535356639,Outside_to_Downtown,Inbound,13,2,37,3,0,0,0,0,55
5,2502513035242B,42.3550648824658,-71.0575431419387,42.357022532728,-71.0587535356639,Outside_to_Downtown,Inbound,14,2,38,3,0,0,0,0,57
6,2502513035242B,42.3545860747511,-71.056348727291,42.357022532728,-71.0587535356639,Outside_to_Downtown,Inbound,13,2,37,3,0,0,0,0,55
7,2502513035242B,42.3552337670812,-71.0540068230152,42.357022532728,-71.0587535356639,Outside_to_Downtown,Inbound,7,1,20,1,0,0,0,0,29
9,2502513035242B,42.3577921799744,-71.0518956224311,42.357022532728,-71.0587535356639,Outside_to_Downtown,Inbound,13,2,35,3,0,0,0,0,53
10,2502513035242C,42.3595208653036,-71.05240742797,42.3567840538908,-71.0578276987758,Outside_to_Downtown,Inbound,13,2,35,3,0,0,0,0,53
11,2502513035242C,42.3608320384578,-71.0536968259314,42.3567840538908,-71.0578276987758,Outside_to_Downtown,Inbound,12,2,32,2,0,0,0,0,48
12,2502513035242C,42.3615462020213,-71.0551487761713,42.3567840538908,-71.0578276987758,Outside_to_Downtown,Inbound,12,2,33,3,0,0,0,0,50
13,2502513035242C,42.3579406688664,-71.0627095332243,42.3567840538908,-71.0578276987758,Outside_to_Downtown,Inbound,29,4,79,6,1,0,0,0,119
1A,2502513035242C,42.3610766265916,-71.0620480807913,42.3567840538908,-71.0578276987758,Outside_to_Downtown,Inbound,24,3,65,5,1,0,0,0,98
2A,2502513035242C,42.362536730748,-71.0586248901797,42.3567840538908,-71.0578276987758,Outside_to_Downtown,Inbound,32,4,88,7,1,0,0,0,132
2A,2502513035242C,42.362536730748,-71.0586248901797,42.3567840538908,-71.0578276987758,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
4,2502513035242C,42.3550711167818,-71.0583963559651,42.3567840538908,-71.0578276987758,Outside_to_Downtown,Inbound,13,2,37,3,0,0,0,0,55
5,2502513035242C,42.3550648824658,-71.0575431419387,42.3567840538908,-71.0578276987758,Outside_to_Downtown,Inbound,14,2,38,3,0,0,0,0,57
6,2502513035242C,42.3545860747511,-71.056348727291,42.3567840538908,-71.0578276987758,Outside_to_Downtown,Inbound,13,2,37,3,0,0,0,0,55
7,2502513035242C,42.3552337670812,-71.0540068230152,42.3567840538908,-71.0578276987758,Outside_to_Downtown,Inbound,7,1,20,1,0,0,0,0,29
9,2502513035242C,42.3577921799744,-71.0518956224311,42.3567840538908,-71.0578276987758,Outside_to_Downtown,Inbound,13,2,35,3,0,0,0,0,53
10,2502513035242D,42.3595208653036,-71.05240742797,42.3567889449042,-71.0579932055929,Outside_to_Downtown,Inbound,13,2,35,3,0,0,0,0,53
11,2502513035242D,42.3608320384578,-71.0536968259314,42.3567889449042,-71.0579932055929,Outside_to_Downtown,Inbound,12,2,32,2,0,0,0,0,48
12,2502513035242D,42.3615462020213,-71.0551487761713,42.3567889449042,-71.0579932055929,Outside_to_Downtown,Inbound,12,2,33,3,0,0,0,0,50
13,2502513035242D,42.3579406688664,-71.0627095332243,42.3567889449042,-71.0579932055929,Outside_to_Downtown,Inbound,29,4,79,6,1,0,0,0,119
1A,2502513035242D,42.3610766265916,-71.0620480807913,42.3567889449042,-71.0579932055929,Outside_to_Downtown,Inbound,24,3,65,5,1,0,0,0,98
2A,2502513035242D,42.362536730748,-71.0586248901797,42.3567889449042,-71.0579932055929,Outside_to_Downtown,Inbound,32,4,88,7,1,0,0,0,132
2A,2502513035242D,42.362536730748,-71.0586248901797,42.3567889449042,-71.0579932055929,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
4,2502513035242D,42.3550711167818,-71.0583963559651,42.3567889449042,-71.0579932055929,Outside_to_Downtown,Inbound,13,2,37,3,0,0,0,0,55
5,2502513035242D,42.3550648824658,-71.0575431419387,42.3567889449042,-71.0579932055929,Outside_to_Downtown,Inbound,14,2,38,3,0,0,0,0,57
6,2502513035242D,42.3545860747511,-71.056348727291,42.3567889449042,-71.0579932055929,Outside_to_Downtown,Inbound,13,2,37,3,0,0,0,0,55
7,2502513035242D,42.3552337670812,-71.0540068230152,42.3567889449042,-71.0579932055929,Outside_to_Downtown,Inbound,7,1,20,1,0,0,0,0,29
9,2502513035242D,42.3577921799744,-71.0518956224311,42.3567889449042,-71.0579932055929,Outside_to_Downtown,Inbound,13,2,35,3,0,0,0,0,53
10,2502513035242E,42.3595208653036,-71.05240742797,42.3566265001693,-71.0591624784674,Outside_to_Downtown,Inbound,13,2,35,3,0,0,0,0,53
11,2502513035242E,42.3608320384578,-71.0536968259314,42.3566265001693,-71.0591624784674,Outside_to_Downtown,Inbound,12,2,32,2,0,0,0,0,48
12,2502513035242E,42.3615462020213,-71.0551487761713,42.3566265001693,-71.0591624784674,Outside_to_Downtown,Inbound,12,2,33,3,0,0,0,0,50
13,2502513035242E,42.3579406688664,-71.0627095332243,42.3566265001693,-71.0591624784674,Outside_to_Downtown,Inbound,29,4,79,6,1,0,0,0,119
1A,2502513035242E,42.3610766265916,-71.0620480807913,42.3566265001693,-71.0591624784674,Outside_to_Downtown,Inbound,24,3,65,5,1,0,0,0,98
2A,2502513035242E,42.362536730748,-71.0586248901797,42.3566265001693,-71.0591624784674,Outside_to_Downtown,Inbound,32,4,88,7,1,0,0,0,132
2A,2502513035242E,42.362536730748,-71.0586248901797,42.3566265001693,-71.0591624784674,Downtown_to_Outside,Outbound,0,0,1,0,0,0,0,0,1
4,2502513035242E,42.3550711167818,-71.0583963559651,42.3566265001693,-71.0591624784674,Outside_to_Downtown,Inbound,13,2,37,3,0,0,0,0,55
5,2502513035242E,42.3550648824658,-71.0575431419387,42.3566265001693,-71.0591624784674,Outside_to_Downtown,Inbound,14,2,38,3,0,0,0,0,57
6,2502513035242E,42.3545860747511,-71.056348727291,42.3566265001693,-71.0591624784674,Outside_to_Downtown,Inbound,13,2,37,3,0,0,0,0,55
7,2502513035242E,42.3552337670812,-71.0540068230152,42.3566265001693,-71.0591624784674,Outside_to_Downtown,Inbound,7,1,20,1,0,0,0,0,29
9,2502513035242E,42.3577921799744,-71.0518956224311,42.3566265001693,-71.0591624784674,Outside_to_Downtown,Inbound,13,2,35,3,0,0,0,0,53
10,2502513035244A,42.3595208653036,-71.05240742797,42.358756165118,-71.0615108902534,Outside_to_Downtown,Inbound,51,13,86,10,1,0,0,1,162
10,2502513035244A,42.3595208653036,-71.05240742797,42.358756165118,-71.0615108902534,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
11,2502513035244A,42.3608320384578,-71.0536968259314,42.358756165118,-71.0615108902534,Outside_to_Downtown,Inbound,46,12,78,9,1,0,0,1,147
11,2502513035244A,42.3608320384578,-71.0536968259314,42.358756165118,-71.0615108902534,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
12,2502513035244A,42.3615462020213,-71.0551487761713,42.358756165118,-71.0615108902534,Outside_to_Downtown,Inbound,48,12,81,9,1,0,0,1,152
12,2502513035244A,42.3615462020213,-71.0551487761713,42.358756165118,-71.0615108902534,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
13,2502513035244A,42.3579406688664,-71.0627095332243,42.358756165118,-71.0615108902534,Outside_to_Downtown,Inbound,114,29,193,22,1,0,0,3,362
13,2502513035244A,42.3579406688664,-71.0627095332243,42.358756165118,-71.0615108902534,Downtown_to_Outside,Outbound,1,0,3,9,0,0,0,0,13
1A,2502513035244A,42.3610766265916,-71.0620480807913,42.358756165118,-71.0615108902534,Outside_to_Downtown,Inbound,94,24,159,18,1,0,0,2,298
1A,2502513035244A,42.3610766265916,-71.0620480807913,42.358756165118,-71.0615108902534,Downtown_to_Outside,Outbound,1,0,3,7,0,0,0,0,11
2502513035030A,2502513035244A,42.3613032252968,-71.055855733886,42.358756165118,-71.0615108902534,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035208A,2502513035244A,42.3564448456566,-71.0582078415114,42.358756165118,-71.0615108902534,Downtown_to_Downtown,Outbound,0,0,0,9,0,0,0,0,9
2502513035236A,2502513035244A,42.3592680861066,-71.0594871400582,42.358756165118,-71.0615108902534,Downtown_to_Downtown,Outbound,0,0,0,8,0,0,0,0,8
2502513035244A,2502513035244A,42.358756165118,-71.0615108902534,42.358756165118,-71.0615108902534,Downtown_to_Downtown,Outbound,0,0,0,13,0,3,0,0,16
2502513035244A,2502513035244A,42.358756165118,-71.0615108902534,42.358756165118,-71.0615108902534,Downtown_to_Downtown,Inbound,0,0,0,13,0,3,0,0,16
2502513035248A,2502513035244A,42.3575800785139,-71.0573322704969,42.358756165118,-71.0615108902534,Downtown_to_Downtown,Inbound,0,0,0,4,0,0,0,0,4
2A,2502513035244A,42.362536730748,-71.0586248901797,42.358756165118,-71.0615108902534,Outside_to_Downtown,Inbound,127,32,215,24,2,0,0,3,403
2A,2502513035244A,42.362536730748,-71.0586248901797,42.358756165118,-71.0615108902534,Downtown_to_Outside,Outbound,2,0,4,10,0,0,0,0,16
4,2502513035244A,42.3550711167818,-71.0583963559651,42.358756165118,-71.0615108902534,Outside_to_Downtown,Inbound,53,13,89,10,1,0,0,1,167
4,2502513035244A,42.3550711167818,-71.0583963559651,42.358756165118,-71.0615108902534,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
5,2502513035244A,42.3550648824658,-71.0575431419387,42.358756165118,-71.0615108902534,Outside_to_Downtown,Inbound,54,14,92,10,1,0,0,1,172
5,2502513035244A,42.3550648824658,-71.0575431419387,42.358756165118,-71.0615108902534,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
6,2502513035244A,42.3545860747511,-71.056348727291,42.358756165118,-71.0615108902534,Outside_to_Downtown,Inbound,53,13,90,10,1,0,0,1,168
6,2502513035244A,42.3545860747511,-71.056348727291,42.358756165118,-71.0615108902534,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
7,2502513035244A,42.3552337670812,-71.0540068230152,42.358756165118,-71.0615108902534,Outside_to_Downtown,Inbound,28,7,48,5,0,0,0,1,89
7,2502513035244A,42.3552337670812,-71.0540068230152,42.358756165118,-71.0615108902534,Downtown_to_Outside,Outbound,0,0,1,2,0,0,0,0,3
9,2502513035244A,42.3577921799744,-71.0518956224311,42.358756165118,-71.0615108902534,Outside_to_Downtown,Inbound,50,13,85,10,1,0,0,1,160
9,2502513035244A,42.3577921799744,-71.0518956224311,42.358756165118,-71.0615108902534,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
10,2502513035244B,42.3595208653036,-71.05240742797,42.3591740240165,-71.0616317867317,Outside_to_Downtown,Inbound,51,13,86,10,1,0,0,1,162
10,2502513035244B,42.3595208653036,-71.05240742797,42.3591740240165,-71.0616317867317,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
11,2502513035244B,42.3608320384578,-71.0536968259314,42.3591740240165,-71.0616317867317,Outside_to_Downtown,Inbound,46,12,78,9,1,0,0,1,147
11,2502513035244B,42.3608320384578,-71.0536968259314,42.3591740240165,-71.0616317867317,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
12,2502513035244B,42.3615462020213,-71.0551487761713,42.3591740240165,-71.0616317867317,Outside_to_Downtown,Inbound,48,12,81,9,1,0,0,1,152
12,2502513035244B,42.3615462020213,-71.0551487761713,42.3591740240165,-71.0616317867317,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
13,2502513035244B,42.3579406688664,-71.0627095332243,42.3591740240165,-71.0616317867317,Outside_to_Downtown,Inbound,114,29,193,22,1,0,0,3,362
13,2502513035244B,42.3579406688664,-71.0627095332243,42.3591740240165,-71.0616317867317,Downtown_to_Outside,Outbound,1,0,3,9,0,0,0,0,13
1A,2502513035244B,42.3610766265916,-71.0620480807913,42.3591740240165,-71.0616317867317,Outside_to_Downtown,Inbound,94,24,159,18,1,0,0,2,298
1A,2502513035244B,42.3610766265916,-71.0620480807913,42.3591740240165,-71.0616317867317,Downtown_to_Outside,Outbound,1,0,3,7,0,0,0,0,11
2502513035030B,2502513035244B,42.3602297100834,-71.0571507525239,42.3591740240165,-71.0616317867317,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035208B,2502513035244B,42.3560705619376,-71.0548768366899,42.3591740240165,-71.0616317867317,Downtown_to_Downtown,Outbound,0,0,0,9,0,0,0,0,9
2502513035236B,2502513035244B,42.3588249642274,-71.0578168576777,42.3591740240165,-71.0616317867317,Downtown_to_Downtown,Outbound,0,0,0,8,0,0,0,0,8
2502513035244B,2502513035244B,42.3591740240165,-71.0616317867317,42.3591740240165,-71.0616317867317,Downtown_to_Downtown,Outbound,0,0,0,13,0,3,0,0,16
2502513035244B,2502513035244B,42.3591740240165,-71.0616317867317,42.3591740240165,-71.0616317867317,Downtown_to_Downtown,Inbound,0,0,0,13,0,3,0,0,16
2502513035248B,2502513035244B,42.358862788777,-71.0572271158143,42.3591740240165,-71.0616317867317,Downtown_to_Downtown,Inbound,0,0,0,4,0,0,0,0,4
2A,2502513035244B,42.362536730748,-71.0586248901797,42.3591740240165,-71.0616317867317,Outside_to_Downtown,Inbound,127,32,215,24,2,0,0,3,403
2A,2502513035244B,42.362536730748,-71.0586248901797,42.3591740240165,-71.0616317867317,Downtown_to_Outside,Outbound,2,0,4,10,0,0,0,0,16
4,2502513035244B,42.3550711167818,-71.0583963559651,42.3591740240165,-71.0616317867317,Outside_to_Downtown,Inbound,53,13,89,10,1,0,0,1,167
4,2502513035244B,42.3550711167818,-71.0583963559651,42.3591740240165,-71.0616317867317,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
5,2502513035244B,42.3550648824658,-71.0575431419387,42.3591740240165,-71.0616317867317,Outside_to_Downtown,Inbound,54,14,92,10,1,0,0,1,172
5,2502513035244B,42.3550648824658,-71.0575431419387,42.3591740240165,-71.0616317867317,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
6,2502513035244B,42.3545860747511,-71.056348727291,42.3591740240165,-71.0616317867317,Outside_to_Downtown,Inbound,53,13,90,10,1,0,0,1,168
6,2502513035244B,42.3545860747511,-71.056348727291,42.3591740240165,-71.0616317867317,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
7,2502513035244B,42.3552337670812,-71.0540068230152,42.3591740240165,-71.0616317867317,Outside_to_Downtown,Inbound,28,7,48,5,0,0,0,1,89
7,2502513035244B,42.3552337670812,-71.0540068230152,42.3591740240165,-71.0616317867317,Downtown_to_Outside,Outbound,0,0,1,2,0,0,0,0,3
9,2502513035244B,42.3577921799744,-71.0518956224311,42.3591740240165,-71.0616317867317,Outside_to_Downtown,Inbound,50,13,85,10,1,0,0,1,160
9,2502513035244B,42.3577921799744,-71.0518956224311,42.3591740240165,-71.0616317867317,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
10,2502513035244C,42.3595208653036,-71.05240742797,42.3601626854247,-71.0602156129861,Outside_to_Downtown,Inbound,51,13,86,10,1,0,0,1,162
10,2502513035244C,42.3595208653036,-71.05240742797,42.3601626854247,-71.0602156129861,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
11,2502513035244C,42.3608320384578,-71.0536968259314,42.3601626854247,-71.0602156129861,Outside_to_Downtown,Inbound,46,12,78,9,1,0,0,1,147
11,2502513035244C,42.3608320384578,-71.0536968259314,42.3601626854247,-71.0602156129861,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
12,2502513035244C,42.3615462020213,-71.0551487761713,42.3601626854247,-71.0602156129861,Outside_to_Downtown,Inbound,48,12,81,9,1,0,0,1,152
12,2502513035244C,42.3615462020213,-71.0551487761713,42.3601626854247,-71.0602156129861,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
13,2502513035244C,42.3579406688664,-71.0627095332243,42.3601626854247,-71.0602156129861,Outside_to_Downtown,Inbound,114,29,193,22,1,0,0,3,362
13,2502513035244C,42.3579406688664,-71.0627095332243,42.3601626854247,-71.0602156129861,Downtown_to_Outside,Outbound,1,0,3,9,0,0,0,0,13
1A,2502513035244C,42.3610766265916,-71.0620480807913,42.3601626854247,-71.0602156129861,Outside_to_Downtown,Inbound,94,24,159,18,1,0,0,2,298
1A,2502513035244C,42.3610766265916,-71.0620480807913,42.3601626854247,-71.0602156129861,Downtown_to_Outside,Outbound,1,0,3,7,0,0,0,0,11
2502513035030C,2502513035244C,42.361693756478,-71.0573003877846,42.3601626854247,-71.0602156129861,Downtown_to_Downtown,Outbound,0,0,0,3,0,0,0,0,3
2502513035208C,2502513035244C,42.3573058283414,-71.0536154393588,42.3601626854247,-71.0602156129861,Downtown_to_Downtown,Outbound,0,0,0,9,0,0,0,0,9
2502513035236C,2502513035244C,42.3589864027341,-71.0585931108024,42.3601626854247,-71.0602156129861,Downtown_to_Downtown,Outbound,0,0,0,8,0,0,0,0,8
2502513035244C,2502513035244C,42.3601626854247,-71.0602156129861,42.3601626854247,-71.0602156129861,Downtown_to_Downtown,Outbound,0,0,0,13,0,3,0,0,16
2502513035244C,2502513035244C,42.3601626854247,-71.0602156129861,42.3601626854247,-71.0602156129861,Downtown_to_Downtown,Inbound,0,0,0,13,0,3,0,0,16
2502513035248C,2502513035244C,42.3584985480226,-71.056987892843,42.3601626854247,-71.0602156129861,Downtown_to_Downtown,Inbound,0,0,0,4,0,0,0,0,4
2A,2502513035244C,42.362536730748,-71.0586248901797,42.3601626854247,-71.0602156129861,Outside_to_Downtown,Inbound,127,32,215,24,2,0,0,3,403
2A,2502513035244C,42.362536730748,-71.0586248901797,42.3601626854247,-71.0602156129861,Downtown_to_Outside,Outbound,2,0,4,10,0,0,0,0,16
4,2502513035244C,42.3550711167818,-71.0583963559651,42.3601626854247,-71.0602156129861,Outside_to_Downtown,Inbound,53,13,89,10,1,0,0,1,167
4,2502513035244C,42.3550711167818,-71.0583963559651,42.3601626854247,-71.0602156129861,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
5,2502513035244C,42.3550648824658,-71.0575431419387,42.3601626854247,-71.0602156129861,Outside_to_Downtown,Inbound,54,14,92,10,1,0,0,1,172
5,2502513035244C,42.3550648824658,-71.0575431419387,42.3601626854247,-71.0602156129861,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
6,2502513035244C,42.3545860747511,-71.056348727291,42.3601626854247,-71.0602156129861,Outside_to_Downtown,Inbound,53,13,90,10,1,0,0,1,168
6,2502513035244C,42.3545860747511,-71.056348727291,42.3601626854247,-71.0602156129861,Downtown_to_Outside,Outbound,1,0,1,4,0,0,0,0,6
7,2502513035244C,42.3552337670812,-71.0540068230152,42.3601626854247,-71.0602156129861,Outside_to_Downtown,Inbound,28,7,48,5,0,0,0,1,89
